Name,Age,Profession,Raw_Details,Profile_URL
Roques,,,Antoine Paul Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=12080&liste=liste_nominative_R
Roques,,,Arthur Benjamin,https://communards-1871.fr/index.php?page=fiches/notice&individu=24757&liste=liste_nominative_R
Roques,,,Auguste Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=15466&liste=liste_nominative_R
Roques,,,Jean Baptiste Alexis,https://communards-1871.fr/index.php?page=fiches/notice&individu=18489&liste=liste_nominative_R
"Roques, dit de Fillol",,,Jean Théodore,https://communards-1871.fr/index.php?page=fiches/notice&individu=23947&liste=liste_nominative_R
Roquet,,,Abraham Paul,https://communards-1871.fr/index.php?page=fiches/notice&individu=2165&liste=liste_nominative_R
Roquin,,,Abel Jacques Athanase,https://communards-1871.fr/index.php?page=fiches/notice&individu=4362&liste=liste_nominative_R
Ros,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=10187&liste=liste_nominative_R
Rosambert,,,Louis Arthur,https://communards-1871.fr/index.php?page=fiches/notice&individu=9363&liste=liste_nominative_R
Rosanin,,,Alphonse,https://communards-1871.fr/index.php?page=fiches/notice&individu=23648&liste=liste_nominative_R
Rosatil,,,François Jules,https://communards-1871.fr/index.php?page=fiches/notice&individu=23199&liste=liste_nominative_R
Rosbach,,,Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=28596&liste=liste_nominative_R
Rose,,,Alexandre Laurent,https://communards-1871.fr/index.php?page=fiches/notice&individu=26774&liste=liste_nominative_R
Rosé,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=7921&liste=liste_nominative_R
Rose,,,Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=36883&liste=liste_nominative_R
Rose,,,Auguste Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=32603&liste=liste_nominative_R
Rose,,,Claude Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=42890&liste=liste_nominative_R
Rose,,,Jacques,https://communards-1871.fr/index.php?page=fiches/notice&individu=24848&liste=liste_nominative_R
Rosé,,,Joseph Sigisbert,https://communards-1871.fr/index.php?page=fiches/notice&individu=7922&liste=liste_nominative_R
Roseau,,,G.,https://communards-1871.fr/index.php?page=fiches/notice&individu=14317&liste=liste_nominative_R
Rosée,,,Victor Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=1467&liste=liste_nominative_R
Rosel,,,François Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=33376&liste=liste_nominative_R
Rosenthiel,,,Salomon,https://communards-1871.fr/index.php?page=fiches/notice&individu=9591&liste=liste_nominative_R
Rosette,,dit Rozette Guinot,"Jean Baptiste, dit Rozette Guinot",https://communards-1871.fr/index.php?page=fiches/notice&individu=5520&liste=liste_nominative_R
Rosié,,,Raphaël,https://communards-1871.fr/index.php?page=fiches/notice&individu=22748&liste=liste_nominative_R
Rosier,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=1473&liste=liste_nominative_R
Rosier,,dit Alexandre,"François, dit Alexandre",https://communards-1871.fr/index.php?page=fiches/notice&individu=29412&liste=liste_nominative_R
"Rosier, ép. Vesin",,,Clémentine Madeleine,https://communards-1871.fr/index.php?page=fiches/notice&individu=42245&liste=liste_nominative_R
Rosnitza,,,Georges,https://communards-1871.fr/index.php?page=fiches/notice&individu=28591&liste=liste_nominative_R
Rossange,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=3203&liste=liste_nominative_R
Rossat,,,Jules François,https://communards-1871.fr/index.php?page=fiches/notice&individu=24274&liste=liste_nominative_R
Rosse,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=27929&liste=liste_nominative_R
Rossel,,,Louis Nathaniel,https://communards-1871.fr/index.php?page=fiches/notice&individu=24205&liste=liste_nominative_R
Rosselange,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=1474&liste=liste_nominative_R
Rosselin,,,Jules Raphaël,https://communards-1871.fr/index.php?page=fiches/notice&individu=21137&liste=liste_nominative_R
Rosselli,,,Antoine,https://communards-1871.fr/index.php?page=fiches/notice&individu=34320&liste=liste_nominative_R
Rosset,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=29402&liste=liste_nominative_R
Rosset,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=2893&liste=liste_nominative_R
Rosset,,,Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=25148&liste=liste_nominative_R
Rosset,,,Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=14845&liste=liste_nominative_R
Rosset,,,Xavier,https://communards-1871.fr/index.php?page=fiches/notice&individu=2905&liste=liste_nominative_R
Rossi,,,Erménegilde,https://communards-1871.fr/index.php?page=fiches/notice&individu=25778&liste=liste_nominative_R
Rossi,,,Jacques,https://communards-1871.fr/index.php?page=fiches/notice&individu=34319&liste=liste_nominative_R
Rossi,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=42543&liste=liste_nominative_R
Rossier,,,Prosper,https://communards-1871.fr/index.php?page=fiches/notice&individu=41166&liste=liste_nominative_R
Rossignol,,,Albert Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=38370&liste=liste_nominative_R
Rossignol,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=40949&liste=liste_nominative_R
Rossignol,,,Claude Laurent,https://communards-1871.fr/index.php?page=fiches/notice&individu=3204&liste=liste_nominative_R
Rossignol,,,Ernest,https://communards-1871.fr/index.php?page=fiches/notice&individu=11145&liste=liste_nominative_R
Rossignol,,,Henri Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=1836&liste=liste_nominative_R
Rossignol,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=5546&liste=liste_nominative_R
Rossignol,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=908&liste=liste_nominative_R
Rossignol,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=28598&liste=liste_nominative_R
"Rossignol, ép. Gontjier",,,Victorine,https://communards-1871.fr/index.php?page=fiches/notice&individu=23001&liste=liste_nominative_R
Rossin,,,Ernest Dieudonné,https://communards-1871.fr/index.php?page=fiches/notice&individu=4162&liste=liste_nominative_R
Rossin,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=29403&liste=liste_nominative_R
Rossini,,,Pierre Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=14287&liste=liste_nominative_R
Rossinot,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=20344&liste=liste_nominative_R
Rossio,,,Jacques,https://communards-1871.fr/index.php?page=fiches/notice&individu=38975&liste=liste_nominative_R
Rossion,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=39113&liste=liste_nominative_R
Rosso,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=21486&liste=liste_nominative_R
Rossy,,,Etienne,https://communards-1871.fr/index.php?page=fiches/notice&individu=25149&liste=liste_nominative_R
Rossy,,,Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=29281&liste=liste_nominative_R
Rostagno,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=15418&liste=liste_nominative_R
Rostaing,,,Mathieu Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=13878&liste=liste_nominative_R
"Roste, ép. Miroir",,,Marie Frédérique,https://communards-1871.fr/index.php?page=fiches/notice&individu=25705&liste=liste_nominative_R
Roté,,,Célestin,https://communards-1871.fr/index.php?page=fiches/notice&individu=30627&liste=liste_nominative_R
Roth,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=23528&liste=liste_nominative_R
Roth,,,Georges,https://communards-1871.fr/index.php?page=fiches/notice&individu=22356&liste=liste_nominative_R
Roth,,,Henri,https://communards-1871.fr/index.php?page=fiches/notice&individu=16124&liste=liste_nominative_R
Roth,,,Joseph,https://communards-1871.fr/index.php?page=fiches/notice&individu=4647&liste=liste_nominative_R
Rothé,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=34077&liste=liste_nominative_R
Rothemayer,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=30491&liste=liste_nominative_R
Rothschild,,,Nathaniel,https://communards-1871.fr/index.php?page=fiches/notice&individu=42102&liste=liste_nominative_R
Rotrou,,,Jacques Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=29735&liste=liste_nominative_R
Rotschild,,,Louise,https://communards-1871.fr/index.php?page=fiches/notice&individu=42650&liste=liste_nominative_R
Rott,,,Frédéric Gustave,https://communards-1871.fr/index.php?page=fiches/notice&individu=12882&liste=liste_nominative_R
Rottier,,,Bernard Sosthène Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=690&liste=liste_nominative_R
Rottier,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=38227&liste=liste_nominative_R
Rotureau,,,Joachim Alexandre Pierre Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=18&liste=liste_nominative_R
Roty,,,Louis Valérie,https://communards-1871.fr/index.php?page=fiches/notice&individu=34081&liste=liste_nominative_R
Rouard,,,,https://communards-1871.fr/index.php?page=fiches/notice&individu=8285&liste=liste_nominative_R
Rouard,,,Charles,https://communards-1871.fr/index.php?page=fiches/notice&individu=29623&liste=liste_nominative_R
Rouard,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=34243&liste=liste_nominative_R
Rouard,,,Jean-Claude,https://communards-1871.fr/index.php?page=fiches/notice&individu=1481&liste=liste_nominative_R
Rouaud,,,Joseph Marie,https://communards-1871.fr/index.php?page=fiches/notice&individu=40916&liste=liste_nominative_R
Rouaux,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=32082&liste=liste_nominative_R
Roubel,,,Eugène,https://communards-1871.fr/index.php?page=fiches/notice&individu=23529&liste=liste_nominative_R
Roubeyrosse,,,Etienne François,https://communards-1871.fr/index.php?page=fiches/notice&individu=17261&liste=liste_nominative_R
Roubille,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=28799&liste=liste_nominative_R
Roubin,,,Alfred,https://communards-1871.fr/index.php?page=fiches/notice&individu=32513&liste=liste_nominative_R
Roubin,,,Eugène Nicolas Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=15988&liste=liste_nominative_R
Roucairol,,,Dieudonné,https://communards-1871.fr/index.php?page=fiches/notice&individu=11892&liste=liste_nominative_R
Roucelle,,,Edouard,https://communards-1871.fr/index.php?page=fiches/notice&individu=40520&liste=liste_nominative_R
Rouch,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=3634&liste=liste_nominative_R
Rouchaud,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=40338&liste=liste_nominative_R
Rouchaussée,,,Louis Alphonse,https://communards-1871.fr/index.php?page=fiches/notice&individu=9669&liste=liste_nominative_R
Rouchès,,,Pierre,https://communards-1871.fr/index.php?page=fiches/notice&individu=35385&liste=liste_nominative_R
Rouchon,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=42898&liste=liste_nominative_R
Rouchy,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=2166&liste=liste_nominative_R
Roucole,,,Jean Baptiste Marie Léon,https://communards-1871.fr/index.php?page=fiches/notice&individu=13397&liste=liste_nominative_R
Roucoux,,,Casimir,https://communards-1871.fr/index.php?page=fiches/notice&individu=11703&liste=liste_nominative_R
Roudeau,,,Charles Jules Auguste,https://communards-1871.fr/index.php?page=fiches/notice&individu=17080&liste=liste_nominative_R
Roudeau,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=40585&liste=liste_nominative_R
Roudet,,,Emile,https://communards-1871.fr/index.php?page=fiches/notice&individu=41165&liste=liste_nominative_R
Roudier,,,Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=27449&liste=liste_nominative_R
Roueche,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=17063&liste=liste_nominative_R
Rouel,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=28889&liste=liste_nominative_R
Rouen,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=13134&liste=liste_nominative_R
Rouenelle,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=32408&liste=liste_nominative_R
Rouet,,,Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=15213&liste=liste_nominative_R
Rouet,,,Claudine,https://communards-1871.fr/index.php?page=fiches/notice&individu=15212&liste=liste_nominative_R
Rouff,,,Mayer,https://communards-1871.fr/index.php?page=fiches/notice&individu=37745&liste=liste_nominative_R
Rouffaud,,,Etienne Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=14729&liste=liste_nominative_R
Rouffet,,,Alfred Stanislas,https://communards-1871.fr/index.php?page=fiches/notice&individu=396&liste=liste_nominative_R
Rouffet,,,Eugène Adrien,https://communards-1871.fr/index.php?page=fiches/notice&individu=36895&liste=liste_nominative_R
Rouffiac,,,Maurice,https://communards-1871.fr/index.php?page=fiches/notice&individu=26936&liste=liste_nominative_R
Rouffignac,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=26327&liste=liste_nominative_R
Rouffy,,,Jacques,https://communards-1871.fr/index.php?page=fiches/notice&individu=27845&liste=liste_nominative_R
Roufosse,,,Adolphe,https://communards-1871.fr/index.php?page=fiches/notice&individu=9942&liste=liste_nominative_R
Rouge,,,Alexandre,https://communards-1871.fr/index.php?page=fiches/notice&individu=1475&liste=liste_nominative_R
Rougé,,,Auguste Florentin,https://communards-1871.fr/index.php?page=fiches/notice&individu=40479&liste=liste_nominative_R
Rougé,,,Christophe,https://communards-1871.fr/index.php?page=fiches/notice&individu=41035&liste=liste_nominative_R
Rouge,,,Colomban,https://communards-1871.fr/index.php?page=fiches/notice&individu=907&liste=liste_nominative_R
Rouge,,,Henri,https://communards-1871.fr/index.php?page=fiches/notice&individu=40851&liste=liste_nominative_R
Rougé,,,Isidore,https://communards-1871.fr/index.php?page=fiches/notice&individu=28039&liste=liste_nominative_R
Rouge,,,Jean Baptiste,https://communards-1871.fr/index.php?page=fiches/notice&individu=14691&liste=liste_nominative_R
Rougé-Canal,,,Louis Victor,https://communards-1871.fr/index.php?page=fiches/notice&individu=5663&liste=liste_nominative_R
Rouge-Pontasson,,,Aimé,https://communards-1871.fr/index.php?page=fiches/notice&individu=8639&liste=liste_nominative_R
Rougeat,,,Alfred Nicolas,https://communards-1871.fr/index.php?page=fiches/notice&individu=16572&liste=liste_nominative_R
Rougeboux,,,François,https://communards-1871.fr/index.php?page=fiches/notice&individu=29188&liste=liste_nominative_R
Rougeck,,,Louis,https://communards-1871.fr/index.php?page=fiches/notice&individu=21487&liste=liste_nominative_R
Rougelot,,,Louis François,https://communards-1871.fr/index.php?page=fiches/notice&individu=6318&liste=liste_nominative_R
Rougeot,,,Alfred Jean,https://communards-1871.fr/index.php?page=fiches/notice&individu=3593&liste=liste_nominative_R
